text,label,intent_name
I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?,19,cash_withdrawal_charge
What is the source of the money in my account?,70,verify_source_of_funds
For topping-up is there a charge?,56,top_up_by_bank_transfer_charge
Can you please help me in canceling my order.,52,request_refund
Do you offer auto top ups?,4,automatic_top_up
do i need to add money before i order a card,43,order_physical_card
I won't be pleased unless I get a Mastercard.,73,visa_or_mastercard
My purchases from this morning still have pending payments.,45,pending_card_payment
Why do I need to verify my identity?,74,why_verify_identity
Does the app allowing exchanges between USD and GBP,33,exchange_via_app
Please help me.  I am still waiting on a refund.,51,Refund_not_showing_up
Can I change my PIN without going to a bank?,21,change_pin
How do you Top Up on the apple watch?,2,apple_pay_or_google_pay
"I sent a payment, but the person I sent it to says they don't have it",66,transfer_not_received_by_recipient
I need my refund,51,Refund_not_showing_up
top up with credit card,62,topping_up_by_card
Why was I double charged?,63,transaction_charged_twice
My card has been found. Is there any way for me to put it back into the app?,13,card_linking
I need to actuate my card.,0,activate_my_card
Can you please explain why the exchange rate for the item I bought is wrong?,17,card_payment_wrong_exchange_rate
I got an unexpected charge on my transfers. How can I correct this?,64,transfer_fee_charged
Do yo charge a fee for exchanging foreign currencies?,31,exchange_charge
There are charges on my card that I haven't purchased.,22,compromised_card
is it possible to top-up with google pay.,2,apple_pay_or_google_pay
"I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please",6,balance_not_updated_after_cheque_or_cash_deposit
Will I be charged for receiving money?,56,top_up_by_bank_transfer_charge
Why was my card declined in a shop?,25,declined_card_payment
Is my card accepted anywhere?,10,card_acceptance
my card was frozen due to putting in the wrong pin too much.  how many tries do i have,26,declined_cash_withdrawal
I'd like to get another card,39,getting_spare_card
Can i get money in my home currency at my ATM ?I am on holiday and bit concerned because i do not have any cash with me .Is it possible to withdraw without any additional cost.,76,wrong_exchange_rate_for_cash_withdrawal
Is there a limit to the top-ups someone can do?,60,top_up_limits
Why did withdrawing money cost me extra?,19,cash_withdrawal_charge
My app says that I'm not verified.,68,unable_to_verify_identity
A fee shouldn't apply to me if my card was stolen.,41,lost_or_stolen_card
I can't use top up on Google Pay.,2,apple_pay_or_google_pay
I did not make this payment that I see in the App.,16,card_payment_not_recognised
How do I edit my details?,30,edit_personal_details
I did a transfer and was charged a fee that I shouldn't have been!,64,transfer_fee_charged
"Can you please assist me in Apple Pay, in getting Top Up to work?",2,apple_pay_or_google_pay
My top up is giving me problems. What is wrong with it?,59,top_up_failed
Money was transferred to me and I am unable to see it,48,pending_transfer
Who can I speak with regarding a lost card?,41,lost_or_stolen_card
Can you tell me what cards and currencies you support?,54,supported_cards_and_currencies
Why is there some cash that I did not deposit in my account?,20,cash_withdrawal_not_recognised
i cannot get virtual card to work,72,virtual_card_not_working
I have not received an item i ordered yet so i want to cancel it and get a refund. Can you please guide me on how to go about it?,52,request_refund
What do you require for identification verification?,69,verify_my_identity
The app passcode has completely slipped my mind.,44,passcode_forgotten
Is there a fee to order a physical card?,43,order_physical_card
My money transaction hasn't arrived.,66,transfer_not_received_by_recipient
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",25,declined_card_payment
"Someone has stolen my phone, what should I do?",42,lost_or_stolen_phone
Why is my balance still the same after a cheque deposit?,6,balance_not_updated_after_cheque_or_cash_deposit
"I accidentally made a payment from the wrong account yesterday. It's my rent payment, and it's very large, so the account I paid from won't be able to cover the amount. It's really important that the payment be made from the right account?",8,cancel_transfer
"For my account, how do I transfer money in?",65,transfer_into_account
"went somewhere else, need to change details",30,edit_personal_details
Can I cash deposit to top up my account,58,top_up_by_cash_or_cheque
I used my card to top-up but the money is gone!,62,topping_up_by_card
I've tried using my contactless in several locations today and it's not working anywhere. It seemed fine before. How do I get it to work again?,23,contactless_not_working
What is the estimated time on an urgent transfer from China?,67,transfer_timing
Can I get some help to get me card activated?,0,activate_my_card
I need to change my address,30,edit_personal_details
What would I be charged in receiving a SEPA transfer?,56,top_up_by_bank_transfer_charge
How high is the exchange fee?,31,exchange_charge
Is there a limit for age?,1,age_limit
Reasons for top up cancellation.,61,top_up_reverted
"I am at the ATM and tried to withdraw 30 pounds and it only gave me 10 pounds, what do I do?",75,wrong_amount_of_cash_received
When do I get my card PIN?,38,get_physical_card
How long does it typically take for a pending ATM withdrawal to clear?,46,pending_cash_withdrawal
I moved and would like to change my address.,30,edit_personal_details
Why is my cash deposit not in my account?,6,balance_not_updated_after_cheque_or_cash_deposit
Can I change my address?,30,edit_personal_details
Can you tell me what are disposable cards for?,37,get_disposable_virtual_card
The ATM did not give me my card back?,18,card_swallowed
"Would you please unblock my pin? I don't know why, but it's blocked.",49,pin_blocked
"I can't get my card out of the ATM, what should I do now?",18,card_swallowed
Do all ATMs accept this card?,3,atm_support
"I transferred money, but I think I've been charged a fee for it?",64,transfer_fee_charged
What can you use the disposable cards for?,37,get_disposable_virtual_card
What is the function of the disposable cards?,37,get_disposable_virtual_card
My top-up is still pending,47,pending_top_up
Why would a cash withdrawal be pending?,46,pending_cash_withdrawal
What are the top-up fees for my card?,57,top_up_by_card_charge
Why haven't I gotten a virtual card yet?,40,getting_virtual_card
When I topped up the app has seemed to reverted it.,61,top_up_reverted
My billing address changed and I need to update my information.,30,edit_personal_details
How do I get extra cards?,39,getting_spare_card
How to order a virtual card,40,getting_virtual_card
My app is showing a cash balance that I did not receive.,20,cash_withdrawal_not_recognised
what's my top-up verification code?,71,verify_top_up
How do i change my identity?,69,verify_my_identity
I was removing a dollar amount from my account and now don't have access to my card.,18,card_swallowed
I got less cash than what I specified at the ATM.,75,wrong_amount_of_cash_received
I think someone else is using my card.,22,compromised_card
My cash withdrawal isnt showing on my account,46,pending_cash_withdrawal
Is there a reason why top-up needs verifying?,71,verify_top_up
Can I have my money refunded for an item,52,request_refund
I do not understand what this particular direct debit is ?,28,direct_debit_payment_not_recognised
I tried transferring to an account but it won't let me.,7,beneficiary_not_allowed
Whats the limit on my top up,60,top_up_limits
What do I do after the ATM takes my card.,18,card_swallowed
How do I get my card on the app?,13,card_linking
Do I need to convert my currency from GBP before transferring?,50,receiving_money
It looks like my card payment might have been reverted.,53,reverted_card_payment?
What if my top up is reverted?,61,top_up_reverted
What does pending payment mean?,45,pending_card_payment
How is the current exchange rate?,32,exchange_rate
How can I check on the delivery status of my card?,11,card_arrival
Where can I link a new card?,13,card_linking
When will I get my new card?,11,card_arrival
Is topping up with Apple Pay possible?,2,apple_pay_or_google_pay
is it free to add money to my card,57,top_up_by_card_charge
Is there a disposable virtual card?,37,get_disposable_virtual_card
Is there a way I can get a Visa card?,73,visa_or_mastercard
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",19,cash_withdrawal_charge
What do you need for the identity verification,69,verify_my_identity
Why is there an extra fee on a transfer?,64,transfer_fee_charged
My top up card needs verification and I don't know how to do it,71,verify_top_up
"Hello, I am a new customer, and just tried topping up for the first time. According to your information, the transaction should be instant - why does it still show as pending?",47,pending_top_up
"I transferred money to another country several days ago, but my transaction is still pending. i have checked that the accounts are keyed in correctly. what sees to be the problem?",48,pending_transfer
Can I set the account to auto top-up?,4,automatic_top_up
Are there limitations to what currency I can hold?,36,fiat_currency_support
Why do I need to verify the top-up?,71,verify_top_up
How long will it take to have my card mailed to me?,12,card_delivery_estimate
Help me.  The passcode doesn't work.,44,passcode_forgotten
Can i receive transfers from my employer this way?,50,receiving_money
"I just did a transfer, but don't see the money in my account. What's up?",67,transfer_timing
What identification is required to activate my card?,0,activate_my_card
Can I purchase with cash or cheque?,58,top_up_by_cash_or_cheque
Can my friend send me money?,50,receiving_money
My transfer was declined. Why did this happen?,27,declined_transfer
Where can I update my pin number?,21,change_pin
What is the max I can top up?,60,top_up_limits
The seller of the items I bought online the other day hasn't received the EU transfer yet. How long do these usually take?,48,pending_transfer
Is there a way to link the card i just got?,13,card_linking
"I'm waiting on a top-up, its still pending",47,pending_top_up
Do you charge a fee on currency exchange?,31,exchange_charge
How can I top up my account by bank transfer?,65,transfer_into_account
"I can't remember my app code, can you reset it?",44,passcode_forgotten
Will I be able to track the card that was sent to me?,11,card_arrival
I have a disposable card but it does not work?,72,virtual_card_not_working
Can I receive money in a different countries money?,50,receiving_money
Will the system automatically top up itself?,4,automatic_top_up
I found the exchange rate for my cash withdrawal is wrong,76,wrong_exchange_rate_for_cash_withdrawal
i am under 18 and i am trying to verify my id. why wont it work?,68,unable_to_verify_identity
why was i charged a small amount,34,extra_charge_on_statement
How do I order another card?,39,getting_spare_card
Please tell me where I can update my details since I moved.,30,edit_personal_details
When I was drunk I got my card stuck in your machine because i mis-typed my PIN. What do I need to do to get it restored?,49,pin_blocked
At what places accept my card?,10,card_acceptance
How do I get my card into the app?,13,card_linking
why hasn't a transaction to a friend cleared yet?,66,transfer_not_received_by_recipient
Can i add a new currency to my account?,33,exchange_via_app
Why doesn't my card work for any transactions?,14,card_not_working
I made a cash withdrawal at an ATM but it still says pending in my account.,46,pending_cash_withdrawal
"When I use my card, it says decline?",25,declined_card_payment
When will the money show in my account?,67,transfer_timing
Why has my payment been declined? I paid by card.,25,declined_card_payment
Is auto top up available?,4,automatic_top_up
I purchased something about one to two weeks ago but for some reason the payment was returned to my account today even though I've already received one of the items. Can you tell me what's going on?,53,reverted_card_payment?
Why did my top-up not go through?,61,top_up_reverted
I need a new card before it expires.,9,card_about_to_expire
I tried the wrong PIN too many times.,49,pin_blocked
how do I link an old card?,13,card_linking
My disposable virtual card won't work.,72,virtual_card_not_working
How does the exchange rate work on this app?,32,exchange_rate
"If I want to send out more cards, do you charge extra for that?",39,getting_spare_card
Why hasn't the transfer shown up in my account yet?,67,transfer_timing
"I'm supposed to be getting a refund but it hasn't shown up, now what?",51,Refund_not_showing_up
Is there a transaction limit on a disposable card?,29,disposable_card_limits
I urgently need to top-up my card but its getting declined. Please help me in this or advise with other options if any.,59,top_up_failed
Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?,63,transaction_charged_twice
I would like to get both Mastercard and Visa card from you if that's possible.,73,visa_or_mastercard
Can I get a refund on an item?,52,request_refund
need to know where money comes from,70,verify_source_of_funds
I think the exchange rate was incorrect.,76,wrong_exchange_rate_for_cash_withdrawal
I made a payment and it appears it is showing twice,63,transaction_charged_twice
Why hasn't my money transfer showed up yet?,5,balance_not_updated_after_bank_transfer
how long does it take for a transfer from Europe to go through?,67,transfer_timing
Is there a way to see my money's source?,70,verify_source_of_funds
"Hi, I'm trying to by some crypto and the app isn't allowing it. I really want to exchange this, what am I doing wrong?",7,beneficiary_not_allowed
What is the point of verifying a top up?,71,verify_top_up
How much could I top up?,60,top_up_limits
Can I transfer my paycheck to the account?,50,receiving_money
Am I able to do top-ups with Google Pay?,2,apple_pay_or_google_pay
"I hate this ATM, it charged me an extra fee, Why did it charge?",19,cash_withdrawal_charge
May I get my salary paid out in a different currency?,50,receiving_money
Can I have a third card?,39,getting_spare_card
"Help, I need to top up my account. Where do I send a check?",58,top_up_by_cash_or_cheque
"Hi, Yesterdays i was unable to do online shopping as it was getting declined. Today I am facing the same issue. Please help me in this respect.",27,declined_transfer
why does it take so long to verify my id,68,unable_to_verify_identity
oh my god I lost my card! what should I do?,41,lost_or_stolen_card
Are there directions to get a new passcode if I forgot mine?,44,passcode_forgotten
Why am I being charged the wrong currency exchange when I purchased something abroad?,17,card_payment_wrong_exchange_rate
i live in portugal. do you operate here?,24,country_support
Is there a way to reset my PIN?,49,pin_blocked
My salary is in GBP. Do I need to configure this somewhere?,50,receiving_money
What's the phone number to freeze a card?,41,lost_or_stolen_card
The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,26,declined_cash_withdrawal
please delete account,55,terminate_account
"How long do you expect me to wait for the transfer? It finally worked out, but has been pending for a long time and it's quite urgent.",48,pending_transfer
Why is the transfer still pending?  Can I do something?,48,pending_transfer
"Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.",51,Refund_not_showing_up
When will my transfer post to my account?,67,transfer_timing
Can my salary be received here?,50,receiving_money
I need help as fast as possible! I made a mistake on my most recent transfer; can you please stop it before it goes through?,8,cancel_transfer
I can't remember my passcode.,44,passcode_forgotten
"I have moved to a new house and set up a rent payment to my landlord, it was supposed to be in her account a few days ago but it hasn't arrived.  I definitely sent it to the right place, can you confirm where the money is?",66,transfer_not_received_by_recipient
Hold old do my kids have to be to use the service?,1,age_limit
Do you take SWIFT transfers?,56,top_up_by_bank_transfer_charge
I left my phone at the hotel I was staying at so I can't use the app!,42,lost_or_stolen_phone
How long does it take for a refund to appear?,51,Refund_not_showing_up
Would I have to pay anything if I need an additional card?,39,getting_spare_card
I'm still waiting on my new card to be delivered!,11,card_arrival
where do you have locations at,24,country_support
HOW LONG THE CARD VALIDITY,14,card_not_working
"new customer and filling gas for the first time today, not working,",47,pending_top_up
I'm unhappy with the exchange rate your cash transactions.,76,wrong_exchange_rate_for_cash_withdrawal
What is your opinion on the exchange rate?,32,exchange_rate
"I received my Virtual card information, but was unable to use it to make a purchase. Why did this happen and what can I do?",72,virtual_card_not_working
Why won't my transfer go through?,35,failed_transfer
The money that I have transferred hasn't arrived yet.,5,balance_not_updated_after_bank_transfer
I don't understand why there is an extra €1 fee in my statement.,34,extra_charge_on_statement
How can I Use thereto-top option?,4,automatic_top_up
Was there a way for me to get tracking for that?,11,card_arrival
Explain pending transactions.,46,pending_cash_withdrawal
You charged me more than once for the same transaction!,63,transaction_charged_twice
Will I be able to get both a visa and a mastercard?,73,visa_or_mastercard
Why is my transfer pending?,48,pending_transfer
I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,59,top_up_failed
Will I get charged on a foreign currencies exchange?,31,exchange_charge
The ATM cancelled a transaction on me when I was trying to get some cash out.,26,declined_cash_withdrawal
I'm still waiting for my new card.,11,card_arrival
"I needed some cash while abroad, and I'm pretty sure the wrong exchange rate was applied.",76,wrong_exchange_rate_for_cash_withdrawal
how to get card pin?,38,get_physical_card
Could I open an account for children?,1,age_limit
Why did my top up get reverted?,61,top_up_reverted
Can you accept my other card from the U.S.?  It is the only other one I have.,54,supported_cards_and_currencies
I can't use the app because I got mugged yesterday and they took everything. I need some help.,42,lost_or_stolen_phone
There is an odd 1£ charge that appears as pending on my statement. What's the reason for that? I haven't purchased anything for a pound.,34,extra_charge_on_statement
Why do I have a transaction showing multiple times?,63,transaction_charged_twice
I am not recognized by the app.,68,unable_to_verify_identity
Why is my withdrawl to cash still pending?,46,pending_cash_withdrawal
Help Me!  I lost my card.  What should I do?,41,lost_or_stolen_card
I left my phone at the hotel.,42,lost_or_stolen_phone
"What do I do with my ""decline"" message on a transfer?",27,declined_transfer
Why do you keep declining my transfers? it's always been working really well so far but when I tried to buy something just now the card got declined . I tried couple of times already  but same thing is happening .,27,declined_transfer
How do I find my PIN number?,38,get_physical_card
What are the exchange rates?,32,exchange_rate
Why was I charged $1 in a transaction?,34,extra_charge_on_statement
Can I reactivate a card?,13,card_linking
My passcode is not being accepted,44,passcode_forgotten
"What is this card payment, I do not recognize it.",16,card_payment_not_recognised
How can I get a disposable virtual card?,37,get_disposable_virtual_card
Can you explain your exchange rates basis?,32,exchange_rate
Can you please check my UK Account to make sure everything went alright?  I made the transfer a couple of hours ago.,5,balance_not_updated_after_bank_transfer
"lost card found, want to put it back in app",13,card_linking
How do I get my card back after the ATM swallowed it.,18,card_swallowed
Why hasn't my cash arrived from a deposited check?,6,balance_not_updated_after_cheque_or_cash_deposit
How many payments can I make using a virtual card?,29,disposable_card_limits
I was charged the wing amount for an item.,17,card_payment_wrong_exchange_rate
How do I get a PIN?,38,get_physical_card
Why do you have an identity check?,74,why_verify_identity
I can't recognise this Direct Debit payment.,28,direct_debit_payment_not_recognised
How is my card payment still pending?,45,pending_card_payment
Can I top up my account with a check?,58,top_up_by_cash_or_cheque
Are there any discounts for frequent currency exchanges?,31,exchange_charge
Looks like my card payment was cancelled.,53,reverted_card_payment?
How many disposable virtual cards can you have?,29,disposable_card_limits
where do I go to top up with cash?,58,top_up_by_cash_or_cheque
Where do I go to reset the passcode?,44,passcode_forgotten
I believe you charged me too much to exchange my money,17,card_payment_wrong_exchange_rate
What are you exchange rates?,32,exchange_rate
Can I have more physical cards?,39,getting_spare_card
WHAT IS THE MAIN REASON OF THIS PROBLEM,14,card_not_working
Where does the exchange rate stand right now?,32,exchange_rate
can i use my mastercard to add money to my account,54,supported_cards_and_currencies
Can you refund my purchase?,52,request_refund
I got charged fees for withdrawing cash!,19,cash_withdrawal_charge
Why would you cancel my transfer?,27,declined_transfer
There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,34,extra_charge_on_statement
Why did my transfer fail?  What can I do?,35,failed_transfer
Would I need to pay extra for currency exchanges?,31,exchange_charge
I had to pay a fee when buying items with my card.,15,card_payment_fee_charged
what is the exchange rate when i get cash,76,wrong_exchange_rate_for_cash_withdrawal
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",61,top_up_reverted
How long does it take for me to get my pin,38,get_physical_card
Is there an age limit to get an account?,1,age_limit
"My phone was stolen, help!",42,lost_or_stolen_phone
I got charged a fee that shouldn't be there from my cash,19,cash_withdrawal_charge
"If I need to transfer something quick from China, how long does that take?",67,transfer_timing
When can I expect my card?,12,card_delivery_estimate
"I want to get rid of the account, and delete personal information .",55,terminate_account
I am interested in a Visa or Mastercard. Do you offer them?,73,visa_or_mastercard
How do I go about getting an actual card?,43,order_physical_card
I forgot what my pin number is and now am blocked can you help me get in?,49,pin_blocked
What are disposable virtual cards?,37,get_disposable_virtual_card
I wanted $100 but only got $20,75,wrong_amount_of_cash_received
I can't find the PIN.,38,get_physical_card
I can't see my refund in my history.,51,Refund_not_showing_up
I am wondering about a transfer from a different country that doesn't show up yet?,5,balance_not_updated_after_bank_transfer
I found a direct debit I would like to dispute,28,direct_debit_payment_not_recognised
I did a transfer and was charged a fee that should not have been charged!,64,transfer_fee_charged
What do I do if I got the wrong amount at the ATM?,75,wrong_amount_of_cash_received
How long does it take to get my money,67,transfer_timing
Can I add money to my account with cash?,58,top_up_by_cash_or_cheque
I need help fixing my contactless. It's not working anywhere I go today.,23,contactless_not_working
I don't recognize this payment at all!  Help!,16,card_payment_not_recognised
Is it on purpose that my payment has been returned to my account?,53,reverted_card_payment?
Are there ways for other people to send me money?,50,receiving_money
I would like to know why so much identity information is required?,74,why_verify_identity
I would like a card please.,43,order_physical_card
let me know how many disposable cards I can have?,29,disposable_card_limits
The exchange rate is incorrect for my cash withdrawal transaction.,76,wrong_exchange_rate_for_cash_withdrawal
How long should it take for a transfer to go through? I have been waiting a while.,66,transfer_not_received_by_recipient
What is this $1 charge on my account?,34,extra_charge_on_statement
"I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?",19,cash_withdrawal_charge
Is there a way to top-up when it reaches a certain balance?,4,automatic_top_up
Would reinstalling the app solve the problem?,23,contactless_not_working
I think a payment I made with a card was cancelled.,53,reverted_card_payment?
How do I change my last name?,30,edit_personal_details
What is the formula for your exchange rate?,32,exchange_rate
I would like to get your card in EU. Is that possible?,24,country_support
Is there a Mastercard ATM nearby?,3,atm_support
How fast are transfers from Europe?,67,transfer_timing
Are there any places that I can't use the disposable cards at?,29,disposable_card_limits
I want my card I just received to show up in the app. How do I do that?,13,card_linking
Will you accept my credit card?,54,supported_cards_and_currencies
Do the disposable cards have any restrictions?,29,disposable_card_limits
Why does my top-up get cancelled?,61,top_up_reverted
What do I do if I find a debit charge that I know I didn't do in my billing statement?,28,direct_debit_payment_not_recognised
Why won't cash come out of the ATM?,26,declined_cash_withdrawal
I didn't make these transactions. Is someone else using my card?,22,compromised_card
I think I was charged double for something I bought - how long should I wait before reporting this?,63,transaction_charged_twice
How long is the transfer?,67,transfer_timing
Are there any top-up limits involved?,60,top_up_limits
"ATMs, which ones will accept this card?",3,atm_support
Where is this card accepted?,10,card_acceptance
I am having trouble verifying my id.,68,unable_to_verify_identity
I need to know where this charge is coming from?,16,card_payment_not_recognised
how to i go about getting my virtual card,40,getting_virtual_card
How will I get my card?,12,card_delivery_estimate
The money disappeared when I tried to use my card to top up.,62,topping_up_by_card
How do I create a disposable virtual card?,37,get_disposable_virtual_card
"stolen phone, what should i do",42,lost_or_stolen_phone
We want to start a college fund for my daughter.,1,age_limit
Can I keep using my card after it expires?,9,card_about_to_expire
"I am unable to activate my card, it won't let me.",0,activate_my_card
is there a limit for top up?,60,top_up_limits
I made a deposit and the balance hasn't been updated.,6,balance_not_updated_after_cheque_or_cash_deposit
What needs to be done to activate and use a card?,0,activate_my_card
"I need a card reactivation, I had reported my card lost but I ran across it in my jacket.",13,card_linking
The disposable cards - what are they for?,37,get_disposable_virtual_card
Is it simple to transfer money using my credit card?,62,topping_up_by_card
Why are you charging me fees for using my card?,15,card_payment_fee_charged
Why use a disposable card?,37,get_disposable_virtual_card
Can you tell me where I can withdraw money?,3,atm_support
There's a payment in the app that I didn't authorize.,16,card_payment_not_recognised
I have lost my card! What is my next step?,41,lost_or_stolen_card
What payment methods are used to top up?,54,supported_cards_and_currencies
I believe that my transfer hasn't gone through.,35,failed_transfer
"As advised by you, i requested seller to refund my money. A week has passed but i haven't got any update from seller. Please track the refund with the seller.",51,Refund_not_showing_up
I need a new PIN number.,49,pin_blocked
How do I request a disposable virtual card?,37,get_disposable_virtual_card
How do I troubleshoot when contactless doesn't work?,23,contactless_not_working
can I use my card before identity verification?,74,why_verify_identity
Can currencies be exchanged on this app?,33,exchange_via_app
How many different cards can I have for my account?,39,getting_spare_card
Estimated time arrival for transfers?,67,transfer_timing
Why did I get a fee from the ATM?,19,cash_withdrawal_charge
Which foreign currencies can I get transferred into my account?,50,receiving_money
how do i cancel my account,55,terminate_account
Why verify the top-ups?,71,verify_top_up
How can I find out about an extra fee on my statement?,34,extra_charge_on_statement
Am I limited on the amount of disposable cards I can possess?,29,disposable_card_limits
"I was wondering, Can I get my pay in another currency?",50,receiving_money
My card was rejected,25,declined_card_payment
"daughter needs card, how do i add her",39,getting_spare_card
How do I go about verifying the top-up card?,71,verify_top_up
Is my country's currency supported by your system?,36,fiat_currency_support
Can I use a cheque to top up my account,58,top_up_by_cash_or_cheque
Your ATM pin can be changed at any VISA or MasterCard ATM with PIN services. Certain countries don't support ATM pin changes.,21,change_pin
What is your maximum top up limit per day?,60,top_up_limits
would I need to pay extra for exchanging currencies?,31,exchange_charge
A payment I didn't do shows in my app,16,card_payment_not_recognised
What do I use to verify my identity?,69,verify_my_identity
What is the closest ATM?,3,atm_support
What are the steps that I need to take to activate a new card?,0,activate_my_card
how many days processing new card?,23,contactless_not_working
How long does it take for a top-up?,47,pending_top_up
I would like to retract my purchase.,52,request_refund
What is the age limit for an account?,1,age_limit
An ATM machine didn't return my card.,18,card_swallowed
What are some of the restrictions that the disposable cards have?,29,disposable_card_limits
Can I use my social security card as a form of identity?,69,verify_my_identity
I am having some difficulty verifying my id.,68,unable_to_verify_identity
I have a new phone number and need to edit my contact information.,30,edit_personal_details
I can't log in with this passocde,44,passcode_forgotten
Why hasn't the transaction I did arrive yet?,66,transfer_not_received_by_recipient
When will the transaction post to my account?,48,pending_transfer
Help me verify my identify?,68,unable_to_verify_identity
How do I get my virtual card?,40,getting_virtual_card
How do I link my card in the app.,13,card_linking
Can I get a card even though I live in the US,24,country_support
"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",5,balance_not_updated_after_bank_transfer
I believe my top up is still pending,47,pending_top_up
Do I pay extra for exchange?,31,exchange_charge
"Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.",59,top_up_failed
I just sent money but the person I sent it to doesn't see it. What happened?,66,transfer_not_received_by_recipient
Why is this not letting me exchange crypto? I need help making this transaction go through.,7,beneficiary_not_allowed
I want to activate my new card.,0,activate_my_card
What should I do once my card expires?,9,card_about_to_expire
Where do I access the auto top-up function?,4,automatic_top_up
Where do i go to receive a virtual card,40,getting_virtual_card
What are the steps I should take to recover my swallowed card?,18,card_swallowed
I just moved. How do I give you my new address?,30,edit_personal_details
Why are there additional fees for transfers?,64,transfer_fee_charged
How do I return something for a full refund?,52,request_refund
"My top-up does not seem to have worked, what  went wrong?",59,top_up_failed
"i need help, i lost my card",41,lost_or_stolen_card
How often can I top up?,60,top_up_limits
"Using your app, would I be able to exchange between USD and GBP?",33,exchange_via_app
How do I exchange currencies with this,33,exchange_via_app
"I may need to exchange my USD for GBP, can your app do that?",33,exchange_via_app
"I'm not sure why my payment has been declined? Please tell me why, I thought it was all good.",25,declined_card_payment
There's a payment showing in the app today even though I have not used my card at all. I want a refund.,28,direct_debit_payment_not_recognised
What do I do if I completed a money transfer but the recipient hasn't received it?,66,transfer_not_received_by_recipient
I made a card payment which is showing me pending.,45,pending_card_payment
I still have not received an answer as to why I was charged $1.00 in a transaction?,34,extra_charge_on_statement
"I couldn't transfer money to my bank, why not?",7,beneficiary_not_allowed
"I want to top up my account by a bank transfer, but will I be charged?",56,top_up_by_bank_transfer_charge
I made a card payment by my card but it failed. Please let me know when the payment will get completed as its still pending.,45,pending_card_payment
Can I top up any amount?,60,top_up_limits
I'm seeing a direct debit payment that is not me.,28,direct_debit_payment_not_recognised
What should I do when my card reaches its expiry date?,9,card_about_to_expire
I would like to know how much I can top-up.,60,top_up_limits
How do I go about ordering a new bank card?,9,card_about_to_expire
The recipient doesn't see the money transaction I made,66,transfer_not_received_by_recipient
"I was doing a transfer and received a ""decline"" message.",27,declined_transfer
"Something is wrong with the top up! I'm a regular customer and use your service all the time, usually this works but now it just shows up as pending",47,pending_top_up
Are there any limit on the auto top-up?,4,automatic_top_up
My card payment didn't go through.,25,declined_card_payment
What do I do if I can't access the app?,42,lost_or_stolen_phone
I just transferred some money. Why was I charged a fee?,64,transfer_fee_charged
if i found a lost card can i put it back in app,13,card_linking
Do you think you're asking for too much information about me?,74,why_verify_identity
Where is my new card if I haven't received it yet?,11,card_arrival
"I'm checking my statements and I saw a purchase from a couple weeks ago that I don't recall at all. Not only that, but I don't even know the business that charged it. I'm not sure if I did it or not, but can we check it and see if we can trace it back to make certain?",28,direct_debit_payment_not_recognised
How do I use a check to top up?,58,top_up_by_cash_or_cheque
How do I close my account?,55,terminate_account
I don't think that my top-up worked.,59,top_up_failed
if im not using my account should i close it or just let it sit,55,terminate_account
"I tried topping up using my card, but the money is gone?",62,topping_up_by_card
Can you tell me how to get a disposable virtual card?,37,get_disposable_virtual_card
Do you have any top-up limits?,60,top_up_limits
Can someone help with my passcode?,44,passcode_forgotten
Did I not get my refund? I don't see it.,51,Refund_not_showing_up
I cant find my card.,41,lost_or_stolen_card
Can I get paid for this in another currency?,50,receiving_money
Am I able to open an account for my children?,1,age_limit
Currency exchanges have any extra fees?,31,exchange_charge
is there a foreign currencies charge?,31,exchange_charge
Why does a cash withdrawal show as pending?,46,pending_cash_withdrawal
"How long does it take to transfer from china? Is there a way to transfer it quickly, I need it urgently?",67,transfer_timing
Did you revert my top up?,61,top_up_reverted
"I used my card to top up, but the money is not there!",62,topping_up_by_card
I should not have been charged a fee for cash withdrawal.,19,cash_withdrawal_charge
How many active transactions can I make with a disposable card?,29,disposable_card_limits
I need to move money from another bank to this account.,65,transfer_into_account
I want to have multiple currencies in my account if possible.,36,fiat_currency_support
I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud?,19,cash_withdrawal_charge
Why did I get charged for a withdrawal?,19,cash_withdrawal_charge
